section,object_name,detail_type,details
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""REFERENCES"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""TRIGGER"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""MAINTAIN"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""INSERT"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""SELECT"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""UPDATE"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""DELETE"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""TRUNCATE"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""REFERENCES"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""TRIGGER"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""MAINTAIN"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""INSERT"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""SELECT"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""UPDATE"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""DELETE"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""TRUNCATE"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""REFERENCES"",""relacl_is_null"":false}"
SA08_storage_objects_privileges,storage.objects,storage_table_privilege,"{""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""relacl_raw"":""{supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin}"",""table_name"":""objects"",""table_owner"":""supabase_storage_admin"",""is_grantable"":false,""table_schema"":""storage"",""privilege_type"":""TRIGGER"",""relacl_is_null"":false}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""supabase_auth_admin"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""supabase_auth_admin"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""CREATE""}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""CREATE""}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""supabase_admin"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""supabase_admin"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""CREATE""}"
SA10_schema_privileges,auth,schema_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""nspacl_raw"":""{supabase_admin=UC/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_auth_admin=UC/supabase_admin,dashboard_user=UC/supabase_admin,postgres=U/supabase_admin}"",""schema_name"":""auth"",""is_grantable"":false,""schema_owner"":""supabase_admin"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
SA10_schema_privileges,public,schema_privilege,"{""grantee"":""pg_database_owner"",""grantor"":""pg_database_owner"",""nspacl_raw"":""{pg_database_owner=UC/pg_database_owner,=U/pg_database_owner,postgres=U/pg_database_owner,anon=U/pg_database_owner,authenticated=U/pg_database_owner,service_role=U/pg_database_owner}"",""schema_name"":""public"",""is_grantable"":false,""schema_owner"":""pg_database_owner"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
SA10_schema_privileges,public,schema_privilege,"{""grantee"":""pg_database_owner"",""grantor"":""pg_database_owner"",""nspacl_raw"":""{pg_database_owner=UC/pg_database_owner,=U/pg_database_owner,postgres=U/pg_database_owner,anon=U/pg_database_owner,authenticated=U/pg_database_owner,service_role=U/pg_database_owner}"",""schema_name"":""public"",""is_grantable"":false,""schema_owner"":""pg_database_owner"",""nspacl_is_null"":false,""privilege_type"":""CREATE""}"
SA10_schema_privileges,public,schema_privilege,"{""grantee"":""unknown (OID=0)"",""grantor"":""pg_database_owner"",""nspacl_raw"":""{pg_database_owner=UC/pg_database_owner,=U/pg_database_owner,postgres=U/pg_database_owner,anon=U/pg_database_owner,authenticated=U/pg_database_owner,service_role=U/pg_database_owner}"",""schema_name"":""public"",""is_grantable"":false,""schema_owner"":""pg_database_owner"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
SA10_schema_privileges,public,schema_privilege,"{""grantee"":""postgres"",""grantor"":""pg_database_owner"",""nspacl_raw"":""{pg_database_owner=UC/pg_database_owner,=U/pg_database_owner,postgres=U/pg_database_owner,anon=U/pg_database_owner,authenticated=U/pg_database_owner,service_role=U/pg_database_owner}"",""schema_name"":""public"",""is_grantable"":false,""schema_owner"":""pg_database_owner"",""nspacl_is_null"":false,""privilege_type"":""USAGE""}"
